0.0,0.30900001525878906,0.30900001525878906
0.002000093460083008,0.06299996376037598,0.06099987030029297
0.005000114440917969,0.2090001106262207,0.20399999618530273
0.006000041961669922,0.2090001106262207,0.20300006866455078
0.04999995231628418,0.30900001525878906,0.2590000629425049
0.05200004577636719,0.06299996376037598,0.010999917984008789
0.05500006675720215,0.2090001106262207,0.15400004386901855
0.0559999942779541,0.2090001106262207,0.1530001163482666
0.10000014305114746,0.30900001525878906,0.2089998722076416
0.10199999809265137,0.2090001106262207,0.10700011253356934
0.10500001907348633,0.2090001106262207,0.10400009155273438
0.10599994659423828,0.30900001525878906,0.20300006866455078
0.15000009536743164,0.30900001525878906,0.15899991989135742
0.1510000228881836,0.2090001106262207,0.05800008773803711
0.1549999713897705,0.2090001106262207,0.054000139236450195
0.15600013732910156,0.30900001525878906,0.1529998779296875
0.20000004768371582,0.30900001525878906,0.10899996757507324
0.20200014114379883,0.30900001525878906,0.10699987411499023
0.2050001621246338,0.3580000400543213,0.1529998779296875
0.20600008964538574,0.3580000400543213,0.15199995040893555
0.25,0.3080000877380371,0.05800008773803711
0.25100016593933105,0.3580000400543213,0.10699987411499023
0.25500011444091797,0.46200013160705566,0.2070000171661377
0.2560000419616699,0.3580000400543213,0.10199999809265137
0.2999999523162842,0.3080000877380371,0.00800013542175293
0.3020000457763672,0.3580000400543213,0.0559999942779541
0.30500006675720215,0.46200013160705566,0.15700006484985352
0.30700016021728516,0.3580000400543213,0.05099987983703613
0.35000014305114746,0.7090001106262207,0.35899996757507324
0.3510000705718994,0.4630000591278076,0.1119999885559082
0.35500001907348633,0.6089999675750732,0.2539999485015869
0.3559999465942383,0.4630000591278076,0.10700011253356934
0.40000009536743164,0.7090001106262207,0.30900001525878906
0.40199995040893555,0.46200013160705566,0.06000018119812012
0.4049999713897705,0.6089999675750732,0.20399999618530273
0.40600013732910156,0.6080000400543213,0.20199990272521973
0.4500000476837158,0.7090001106262207,0.2590000629425049
0.4509999752044678,0.46200013160705566,0.01100015640258789
0.4550001621246338,0.6089999675750732,0.15399980545043945
0.45600008964538574,0.6080000400543213,0.15199995040893555
0.5,0.7079999446868896,0.20799994468688965
0.502000093460083,0.6089999675750732,0.10699987411499023
